constructorStandingsId,raceId,constructorId,points,position,positionText,wins,year,round,circuitId,name
2094,195,15,4.0,5,5,0,1998,5,4,Spanish Grand Prix
2095,195,22,10.0,4,4,0,1998,5,4,Spanish Grand Prix
2096,195,17,0.0,7,7,0,1998,5,4,Spanish Grand Prix
2097,195,20,0.0,9,9,0,1998,5,4,Spanish Grand Prix
2098,195,24,2.0,6,6,0,1998,5,4,Spanish Grand Prix
2099,195,25,0.0,11,11,0,1998,5,4,Spanish Grand Prix
2100,195,18,0.0,8,8,0,1998,5,4,Spanish Grand Prix
2101,195,21,0.0,10,10,0,1998,5,4,Spanish Grand Prix
2102,196,1,75.0,1,1,5,1998,6,6,Monaco Grand Prix
2103,196,3,16.0,4,4,0,1998,6,6,Monaco Grand Prix
2104,196,6,39.0,2,2,1,1998,6,6,Monaco Grand Prix
2105,196,15,4.0,6,6,0,1998,6,6,Monaco Grand Prix
2106,196,22,16.0,3,3,0,1998,6,6,Monaco Grand Prix
2107,196,17,0.0,8,8,0,1998,6,6,Monaco Grand Prix
2108,196,20,0.0,10,10,0,1998,6,6,Monaco Grand Prix
2109,196,24,2.0,7,7,0,1998,6,6,Monaco Grand Prix
2110,196,25,0.0,11,11,0,1998,6,6,Monaco Grand Prix
2111,196,18,0.0,9,9,0,1998,6,6,Monaco Grand Prix
2112,196,21,4.0,5,5,0,1998,6,6,Monaco Grand Prix
2113,197,1,75.0,1,1,5,1998,7,7,Canadian Grand Prix
2114,197,3,16.0,4,4,0,1998,7,7,Canadian Grand Prix
2115,197,6,53.0,2,2,2,1998,7,7,Canadian Grand Prix
2116,197,15,4.0,7,7,0,1998,7,7,Canadian Grand Prix
2117,197,22,25.0,3,3,0,1998,7,7,Canadian Grand Prix
2118,197,17,0.0,8,8,0,1998,7,7,Canadian Grand Prix
2119,197,20,0.0,11,11,0,1998,7,7,Canadian Grand Prix
2120,197,24,5.0,5,5,0,1998,7,7,Canadian Grand Prix
2121,197,25,0.0,10,10,0,1998,7,7,Canadian Grand Prix
2122,197,18,0.0,9,9,0,1998,7,7,Canadian Grand Prix
2123,197,21,4.0,6,6,0,1998,7,7,Canadian Grand Prix
2124,198,1,80.0,1,1,5,1998,8,8,French Grand Prix
2125,198,3,19.0,4,4,0,1998,8,8,French Grand Prix
2126,198,6,69.0,2,2,3,1998,8,8,French Grand Prix
2127,198,15,4.0,7,7,0,1998,8,8,French Grand Prix
2128,198,22,27.0,3,3,0,1998,8,8,French Grand Prix
2129,198,17,0.0,8,8,0,1998,8,8,French Grand Prix
2130,198,20,0.0,11,11,0,1998,8,8,French Grand Prix
2131,198,24,5.0,5,5,0,1998,8,8,French Grand Prix
2132,198,25,0.0,10,10,0,1998,8,8,French Grand Prix
2133,198,18,0.0,9,9,0,1998,8,8,French Grand Prix
2134,198,21,4.0,6,6,0,1998,8,8,French Grand Prix
2135,199,1,86.0,1,1,5,1998,9,9,British Grand Prix
2136,199,3,19.0,4,4,0,1998,9,9,British Grand Prix
2137,199,6,83.0,2,2,4,1998,9,9,British Grand Prix
2138,199,15,4.0,7,7,0,1998,9,9,British Grand Prix
2139,199,22,32.0,3,3,0,1998,9,9,British Grand Prix
2140,199,17,1.0,8,8,0,1998,9,9,British Grand Prix
2141,199,20,0.0,11,11,0,1998,9,9,British Grand Prix
2142,199,24,5.0,5,5,0,1998,9,9,British Grand Prix
2143,199,25,0.0,10,10,0,1998,9,9,British Grand Prix
2144,199,18,0.0,9,9,0,1998,9,9,British Grand Prix
2145,199,21,4.0,6,6,0,1998,9,9,British Grand Prix
2146,200,1,102.0,1,1,6,1998,10,70,Austrian Grand Prix
2147,200,3,20.0,4,4,0,1998,10,70,Austrian Grand Prix
2148,200,6,90.0,2,2,4,1998,10,70,Austrian Grand Prix
2149,200,15,4.0,7,7,0,1998,10,70,Austrian Grand Prix
2150,200,22,32.0,3,3,0,1998,10,70,Austrian Grand Prix
2151,200,17,3.0,8,8,0,1998,10,70,Austrian Grand Prix
2152,200,20,0.0,11,11,0,1998,10,70,Austrian Grand Prix
2153,200,24,5.0,5,5,0,1998,10,70,Austrian Grand Prix
2154,200,25,0.0,10,10,0,1998,10,70,Austrian Grand Prix
2155,200,18,0.0,9,9,0,1998,10,70,Austrian Grand Prix
2156,200,21,4.0,6,6,0,1998,10,70,Austrian Grand Prix
2157,201,1,118.0,1,1,7,1998,11,10,German Grand Prix
2158,201,3,24.0,4,4,0,1998,11,10,German Grand Prix
2159,201,6,92.0,2,2,4,1998,11,10,German Grand Prix
2160,201,15,4.0,8,8,0,1998,11,10,German Grand Prix
2161,201,22,32.0,3,3,0,1998,11,10,German Grand Prix
2162,201,17,7.0,5,5,0,1998,11,10,German Grand Prix
2163,201,20,0.0,11,11,0,1998,11,10,German Grand Prix
2164,201,24,5.0,6,6,0,1998,11,10,German Grand Prix
2165,201,25,0.0,10,10,0,1998,11,10,German Grand Prix
2166,201,18,0.0,9,9,0,1998,11,10,German Grand Prix
2167,201,21,4.0,7,7,0,1998,11,10,German Grand Prix
2168,202,1,125.0,1,1,7,1998,12,11,Hungarian Grand Prix
2169,202,3,30.0,4,4,0,1998,12,11,Hungarian Grand Prix
2170,202,6,102.0,2,2,5,1998,12,11,Hungarian Grand Prix
2171,202,15,4.0,8,8,0,1998,12,11,Hungarian Grand Prix
2172,202,22,32.0,3,3,0,1998,12,11,Hungarian Grand Prix
2173,202,17,10.0,5,5,0,1998,12,11,Hungarian Grand Prix
2174,202,20,0.0,11,11,0,1998,12,11,Hungarian Grand Prix
2175,202,24,5.0,6,6,0,1998,12,11,Hungarian Grand Prix
2176,202,25,0.0,10,10,0,1998,12,11,Hungarian Grand Prix
2177,202,18,0.0,9,9,0,1998,12,11,Hungarian Grand Prix
2178,202,21,4.0,7,7,0,1998,12,11,Hungarian Grand Prix
2179,203,1,125.0,1,1,7,1998,13,13,Belgian Grand Prix
2180,203,3,33.0,3,3,0,1998,13,13,Belgian Grand Prix
2181,203,6,102.0,2,2,5,1998,13,13,Belgian Grand Prix
2182,203,15,8.0,6,6,0,1998,13,13,Belgian Grand Prix
2183,203,22,32.0,4,4,0,1998,13,13,Belgian Grand Prix
2184,203,17,26.0,5,5,1,1998,13,13,Belgian Grand Prix
2185,203,20,1.0,9,9,0,1998,13,13,Belgian Grand Prix
2186,203,24,5.0,8,8,0,1998,13,13,Belgian Grand Prix
2187,203,25,0.0,11,11,0,1998,13,13,Belgian Grand Prix
2188,203,18,0.0,10,10,0,1998,13,13,Belgian Grand Prix
2189,203,21,6.0,7,7,0,1998,13,13,Belgian Grand Prix
2190,204,1,128.0,1,1,7,1998,14,14,Italian Grand Prix
2191,204,3,33.0,3,3,0,1998,14,14,Italian Grand Prix
2192,204,6,118.0,2,2,6,1998,14,14,Italian Grand Prix
2193,204,15,10.0,6,6,0,1998,14,14,Italian Grand Prix
2194,204,22,32.0,4,4,0,1998,14,14,Italian Grand Prix
2195,204,17,31.0,5,5,1,1998,14,14,Italian Grand Prix
2196,204,20,1.0,9,9,0,1998,14,14,Italian Grand Prix
2197,204,24,5.0,8,8,0,1998,14,14,Italian Grand Prix
2198,204,25,0.0,11,11,0,1998,14,14,Italian Grand Prix
2199,204,18,0.0,10,10,0,1998,14,14,Italian Grand Prix
2200,204,21,6.0,7,7,0,1998,14,14,Italian Grand Prix
2201,205,1,142.0,1,1,8,1998,15,20,Luxembourg Grand Prix
2202,205,3,35.0,3,3,0,1998,15,20,Luxembourg Grand Prix
2203,205,6,127.0,2,2,6,1998,15,20,Luxembourg Grand Prix
2204,205,15,10.0,6,6,0,1998,15,20,Luxembourg Grand Prix
2205,205,22,33.0,4,4,0,1998,15,20,Luxembourg Grand Prix
2206,205,17,31.0,5,5,1,1998,15,20,Luxembourg Grand Prix
2207,205,20,1.0,9,9,0,1998,15,20,Luxembourg Grand Prix
2208,205,24,5.0,8,8,0,1998,15,20,Luxembourg Grand Prix
2209,205,25,0.0,11,11,0,1998,15,20,Luxembourg Grand Prix
2210,205,18,0.0,10,10,0,1998,15,20,Luxembourg Grand Prix
2211,205,21,6.0,7,7,0,1998,15,20,Luxembourg Grand Prix
2212,206,1,156.0,1,1,9,1998,16,22,Japanese Grand Prix
2213,206,3,38.0,3,3,0,1998,16,22,Japanese Grand Prix
2214,206,6,133.0,2,2,6,1998,16,22,Japanese Grand Prix
2215,206,15,10.0,6,6,0,1998,16,22,Japanese Grand Prix
2216,206,22,33.0,5,5,0,1998,16,22,Japanese Grand Prix
2217,206,17,34.0,4,4,1,1998,16,22,Japanese Grand Prix
2218,206,20,1.0,9,9,0,1998,16,22,Japanese Grand Prix
2219,206,24,5.0,8,8,0,1998,16,22,Japanese Grand Prix
2220,206,25,0.0,11,11,0,1998,16,22,Japanese Grand Prix
2221,206,18,0.0,10,10,0,1998,16,22,Japanese Grand Prix
2222,206,21,6.0,7,7,0,1998,16,22,Japanese Grand Prix
5257,207,21,0.0,8,8,0,1997,1,1,Australian Grand Prix
5256,207,18,0.0,7,7,0,1997,1,1,Australian Grand Prix
5255,207,3,0.0,6,6,0,1997,1,1,Australian Grand Prix
5254,207,15,1.0,5,5,0,1997,1,1,Australian Grand Prix
5253,207,20,2.0,4,4,0,1997,1,1,Australian Grand Prix
5252,207,22,3.0,3,3,0,1997,1,1,Australian Grand Prix
5251,207,6,6.0,2,2,0,1997,1,1,Australian Grand Prix
5250,207,1,14.0,1,1,1,1997,1,1,Australian Grand Prix
5267,208,25,0.0,10,10,0,1997,2,18,Brazilian Grand Prix
5266,208,17,0.0,7,7,0,1997,2,18,Brazilian Grand Prix
5265,208,21,0.0,9,9,0,1997,2,18,Brazilian Grand Prix
5264,208,18,0.0,8,8,0,1997,2,18,Brazilian Grand Prix
5263,208,3,10.0,2,2,1,1997,2,18,Brazilian Grand Prix
5262,208,15,1.0,6,6,0,1997,2,18,Brazilian Grand Prix
5261,208,20,6.0,5,5,0,1997,2,18,Brazilian Grand Prix
5260,208,22,10.0,3,3,0,1997,2,18,Brazilian Grand Prix
5259,208,6,8.0,4,4,0,1997,2,18,Brazilian Grand Prix
5258,208,1,17.0,1,1,1,1997,2,18,Brazilian Grand Prix
5278,209,24,0.0,11,11,0,1997,3,25,Argentine Grand Prix
5277,209,25,0.0,8,8,0,1997,3,25,Argentine Grand Prix
5276,209,17,4.0,6,6,0,1997,3,25,Argentine Grand Prix
5275,209,21,0.0,10,10,0,1997,3,25,Argentine Grand Prix
5274,209,18,0.0,9,9,0,1997,3,25,Argentine Grand Prix
5273,209,3,20.0,1,1,2,1997,3,25,Argentine Grand Prix
5272,209,15,4.0,7,7,0,1997,3,25,Argentine Grand Prix
5271,209,20,6.0,5,5,0,1997,3,25,Argentine Grand Prix
5270,209,22,11.0,4,4,0,1997,3,25,Argentine Grand Prix
5269,209,6,14.0,3,3,0,1997,3,25,Argentine Grand Prix
5268,209,1,19.0,2,2,1,1997,3,25,Argentine Grand Prix
5289,210,24,0.0,11,11,0,1997,4,21,San Marino Grand Prix
5288,210,25,0.0,8,8,0,1997,4,21,San Marino Grand Prix
5287,210,17,7.0,5,5,0,1997,4,21,San Marino Grand Prix
5286,210,21,0.0,10,10,0,1997,4,21,San Marino Grand Prix
5285,210,18,0.0,9,9,0,1997,4,21,San Marino Grand Prix
5284,210,3,30.0,1,1,3,1997,4,21,San Marino Grand Prix
5283,210,15,4.0,7,7,0,1997,4,21,San Marino Grand Prix
5282,210,20,6.0,6,6,0,1997,4,21,San Marino Grand Prix
5281,210,22,13.0,4,4,0,1997,4,21,San Marino Grand Prix
5280,210,6,24.0,2,2,0,1997,4,21,San Marino Grand Prix
5279,210,1,20.0,3,3,1,1997,4,21,San Marino Grand Prix
5300,211,24,6.0,7,7,0,1997,5,6,Monaco Grand Prix
5299,211,25,2.0,9,9,0,1997,5,6,Monaco Grand Prix
5298,211,17,8.0,6,6,0,1997,5,6,Monaco Grand Prix
5297,211,21,0.0,11,11,0,1997,5,6,Monaco Grand Prix
5296,211,18,0.0,10,10,0,1997,5,6,Monaco Grand Prix
5295,211,3,30.0,2,2,3,1997,5,6,Monaco Grand Prix
5294,211,15,4.0,8,8,0,1997,5,6,Monaco Grand Prix
5293,211,20,9.0,5,5,0,1997,5,6,Monaco Grand Prix
5292,211,22,13.0,4,4,0,1997,5,6,Monaco Grand Prix
5291,211,6,38.0,1,1,1,1997,5,6,Monaco Grand Prix
5290,211,1,20.0,3,3,1,1997,5,6,Monaco Grand Prix
25366,212,26,0.0,12,12,0,1997,6,4,Spanish Grand Prix
25365,212,17,8.0,6,6,0,1997,6,4,Spanish Grand Prix
25364,212,25,2.0,9,9,0,1997,6,4,Spanish Grand Prix
25363,212,24,6.0,7,7,0,1997,6,4,Spanish Grand Prix
25362,212,21,0.0,11,11,0,1997,6,4,Spanish Grand Prix
25361,212,18,0.0,10,10,0,1997,6,4,Spanish Grand Prix
25360,212,3,40.0,2,2,4,1997,6,4,Spanish Grand Prix
25359,212,15,6.0,8,8,0,1997,6,4,Spanish Grand Prix
25358,212,20,15.0,5,5,0,1997,6,4,Spanish Grand Prix
25357,212,22,17.0,4,4,0,1997,6,4,Spanish Grand Prix
25356,212,6,41.0,1,1,1,1997,6,4,Spanish Grand Prix
25355,212,1,21.0,3,3,1,1997,6,4,Spanish Grand Prix
25378,213,26,0.0,12,12,0,1997,7,7,Canadian Grand Prix
25377,213,17,12.0,6,6,0,1997,7,7,Canadian Grand Prix
25376,213,25,2.0,9,9,0,1997,7,7,Canadian Grand Prix
25375,213,24,6.0,8,8,0,1997,7,7,Canadian Grand Prix
25374,213,21,0.0,10,10,0,1997,7,7,Canadian Grand Prix
25373,213,18,0.0,11,11,0,1997,7,7,Canadian Grand Prix
25372,213,3,43.0,2,2,4,1997,7,7,Canadian Grand Prix
25371,213,15,8.0,7,7,0,1997,7,7,Canadian Grand Prix
25370,213,20,16.0,5,5,0,1997,7,7,Canadian Grand Prix
25369,213,22,23.0,3,3,0,1997,7,7,Canadian Grand Prix
25368,213,6,51.0,1,1,2,1997,7,7,Canadian Grand Prix
25367,213,1,21.0,4,4,1,1997,7,7,Canadian Grand Prix
25390,214,26,0.0,12,12,0,1997,8,8,French Grand Prix
25389,214,17,13.0,6,6,0,1997,8,8,French Grand Prix
25388,214,25,2.0,9,9,0,1997,8,8,French Grand Prix
25387,214,24,6.0,8,8,0,1997,8,8,French Grand Prix
25386,214,21,0.0,10,10,0,1997,8,8,French Grand Prix
25385,214,18,0.0,11,11,0,1997,8,8,French Grand Prix
25384,214,3,52.0,2,2,4,1997,8,8,French Grand Prix
25383,214,15,8.0,7,7,0,1997,8,8,French Grand Prix
25382,214,20,16.0,5,5,0,1997,8,8,French Grand Prix
25381,214,22,25.0,3,3,0,1997,8,8,French Grand Prix
25380,214,6,65.0,1,1,3,1997,8,8,French Grand Prix
25379,214,1,21.0,4,4,1,1997,8,8,French Grand Prix
25402,215,26,0.0,12,12,0,1997,9,9,British Grand Prix
25401,215,17,15.0,6,6,0,1997,9,9,British Grand Prix
25400,215,25,2.0,9,9,0,1997,9,9,British Grand Prix
25399,215,24,6.0,8,8,0,1997,9,9,British Grand Prix
25398,215,21,1.0,10,10,0,1997,9,9,British Grand Prix
25397,215,18,0.0,11,11,0,1997,9,9,British Grand Prix
25396,215,3,62.0,2,2,5,1997,9,9,British Grand Prix
25395,215,15,8.0,7,7,0,1997,9,9,British Grand Prix
25394,215,20,16.0,5,5,0,1997,9,9,British Grand Prix
25393,215,22,35.0,3,3,0,1997,9,9,British Grand Prix
25392,215,6,65.0,1,1,3,1997,9,9,British Grand Prix
25391,215,1,24.0,4,4,1,1997,9,9,British Grand Prix
25414,216,26,0.0,12,12,0,1997,10,10,German Grand Prix
25413,216,17,17.0,6,6,0,1997,10,10,German Grand Prix
25412,216,25,2.0,9,9,0,1997,10,10,German Grand Prix
25411,216,24,6.0,8,8,0,1997,10,10,German Grand Prix
25410,216,21,1.0,10,10,0,1997,10,10,German Grand Prix
25409,216,18,0.0,11,11,0,1997,10,10,German Grand Prix
25408,216,3,62.0,2,2,5,1997,10,10,German Grand Prix
25407,216,15,8.0,7,7,0,1997,10,10,German Grand Prix
25406,216,20,19.0,5,5,0,1997,10,10,German Grand Prix
25405,216,22,46.0,3,3,1,1997,10,10,German Grand Prix
25404,216,6,71.0,1,1,3,1997,10,10,German Grand Prix
25403,216,1,28.0,4,4,1,1997,10,10,German Grand Prix
25426,217,26,0.0,12,12,0,1997,11,11,Hungarian Grand Prix
25425,217,17,19.0,6,6,0,1997,11,11,Hungarian Grand Prix
25424,217,25,2.0,10,10,0,1997,11,11,Hungarian Grand Prix
25423,217,24,6.0,9,9,0,1997,11,11,Hungarian Grand Prix
25422,217,21,7.0,8,8,0,1997,11,11,Hungarian Grand Prix
25421,217,18,0.0,11,11,0,1997,11,11,Hungarian Grand Prix
25420,217,3,72.0,2,2,6,1997,11,11,Hungarian Grand Prix
25419,217,15,12.0,7,7,0,1997,11,11,Hungarian Grand Prix
25418,217,20,20.0,5,5,0,1997,11,11,Hungarian Grand Prix
25417,217,22,46.0,3,3,1,1997,11,11,Hungarian Grand Prix
25416,217,6,74.0,1,1,3,1997,11,11,Hungarian Grand Prix
25415,217,1,28.0,4,4,1,1997,11,11,Hungarian Grand Prix
25438,218,26,0.0,12,12,0,1997,12,13,Belgian Grand Prix
25437,218,17,25.0,5,5,0,1997,12,13,Belgian Grand Prix
25436,218,25,2.0,10,10,0,1997,12,13,Belgian Grand Prix
25435,218,24,6.0,9,9,0,1997,12,13,Belgian Grand Prix
25434,218,21,7.0,8,8,0,1997,12,13,Belgian Grand Prix
25433,218,18,0.0,11,11,0,1997,12,13,Belgian Grand Prix
25432,218,3,78.0,2,2,6,1997,12,13,Belgian Grand Prix
25431,218,15,15.0,7,7,0,1997,12,13,Belgian Grand Prix
25430,218,20,20.0,6,6,0,1997,12,13,Belgian Grand Prix
25429,218,22,47.0,3,3,1,1997,12,13,Belgian Grand Prix
25428,218,6,84.0,1,1,4,1997,12,13,Belgian Grand Prix
25427,218,1,28.0,4,4,1,1997,12,13,Belgian Grand Prix
25450,219,26,0.0,12,12,0,1997,13,14,Italian Grand Prix
25449,219,17,28.0,5,5,0,1997,13,14,Italian Grand Prix
25448,219,25,2.0,10,10,0,1997,13,14,Italian Grand Prix
25447,219,24,6.0,9,9,0,1997,13,14,Italian Grand Prix
25446,219,21,7.0,8,8,0,1997,13,14,Italian Grand Prix
25445,219,18,0.0,11,11,0,1997,13,14,Italian Grand Prix
25444,219,3,84.0,2,2,6,1997,13,14,Italian Grand Prix
25443,219,15,15.0,7,7,0,1997,13,14,Italian Grand Prix
25442,219,20,20.0,6,6,0,1997,13,14,Italian Grand Prix
25441,219,22,53.0,3,3,1,1997,13,14,Italian Grand Prix
25440,219,6,85.0,1,1,4,1997,13,14,Italian Grand Prix
25439,219,1,38.0,4,4,2,1997,13,14,Italian Grand Prix
25462,220,26,0.0,12,12,0,1997,14,70,Austrian Grand Prix
25461,220,17,33.0,5,5,0,1997,14,70,Austrian Grand Prix
25460,220,25,2.0,10,10,0,1997,14,70,Austrian Grand Prix
25459,220,24,6.0,9,9,0,1997,14,70,Austrian Grand Prix
25458,220,21,7.0,8,8,0,1997,14,70,Austrian Grand Prix
25457,220,18,0.0,11,11,0,1997,14,70,Austrian Grand Prix
25456,220,3,98.0,1,1,7,1997,14,70,Austrian Grand Prix
25455,220,15,15.0,7,7,0,1997,14,70,Austrian Grand Prix
25454,220,20,20.0,6,6,0,1997,14,70,Austrian Grand Prix
25453,220,22,53.0,3,3,1,1997,14,70,Austrian Grand Prix
25452,220,6,86.0,2,2,4,1997,14,70,Austrian Grand Prix
25451,220,1,44.0,4,4,2,1997,14,70,Austrian Grand Prix
25474,221,26,0.0,12,12,0,1997,15,20,Luxembourg Grand Prix
25473,221,17,33.0,5,5,0,1997,15,20,Luxembourg Grand Prix
25472,221,25,2.0,10,10,0,1997,15,20,Luxembourg Grand Prix
25471,221,24,6.0,9,9,0,1997,15,20,Luxembourg Grand Prix
25470,221,21,9.0,8,8,0,1997,15,20,Luxembourg Grand Prix
25469,221,18,0.0,11,11,0,1997,15,20,Luxembourg Grand Prix
25468,221,3,112.0,1,1,8,1997,15,20,Luxembourg Grand Prix
25467,221,15,15.0,7,7,0,1997,15,20,Luxembourg Grand Prix
25466,221,20,21.0,6,6,0,1997,15,20,Luxembourg Grand Prix
25465,221,22,62.0,3,3,1,1997,15,20,Luxembourg Grand Prix
25464,221,6,86.0,2,2,4,1997,15,20,Luxembourg Grand Prix
25463,221,1,44.0,4,4,2,1997,15,20,Luxembourg Grand Prix
25486,222,26,0.0,12,12,0,1997,16,22,Japanese Grand Prix
25485,222,17,33.0,5,5,0,1997,16,22,Japanese Grand Prix
25484,222,25,2.0,10,10,0,1997,16,22,Japanese Grand Prix
25483,222,24,6.0,9,9,0,1997,16,22,Japanese Grand Prix
25482,222,21,9.0,8,8,0,1997,16,22,Japanese Grand Prix
25481,222,18,0.0,11,11,0,1997,16,22,Japanese Grand Prix
25480,222,3,118.0,1,1,8,1997,16,22,Japanese Grand Prix
25479,222,15,16.0,7,7,0,1997,16,22,Japanese Grand Prix
25478,222,20,21.0,6,6,0,1997,16,22,Japanese Grand Prix
25477,222,22,64.0,3,3,1,1997,16,22,Japanese Grand Prix
25476,222,6,100.0,2,2,5,1997,16,22,Japanese Grand Prix
25475,222,1,47.0,4,4,2,1997,16,22,Japanese Grand Prix
25498,223,26,0.0,12,12,0,1997,17,26,European Grand Prix
25497,223,17,33.0,5,5,0,1997,17,26,European Grand Prix
25496,223,25,2.0,10,10,0,1997,17,26,European Grand Prix
25495,223,24,6.0,9,9,0,1997,17,26,European Grand Prix
25494,223,21,9.0,8,8,0,1997,17,26,European Grand Prix
25493,223,18,0.0,11,11,0,1997,17,26,European Grand Prix
25492,223,3,123.0,1,1,8,1997,17,26,European Grand Prix
25491,223,15,16.0,7,7,0,1997,17,26,European Grand Prix
25490,223,20,21.0,6,6,0,1997,17,26,European Grand Prix
25489,223,22,67.0,3,3,1,1997,17,26,European Grand Prix
25488,223,6,102.0,2,2,5,1997,17,26,European Grand Prix
25487,223,1,63.0,4,4,3,1997,17,26,European Grand Prix
2418,224,3,16.0,1,1,1,1996,1,1,Australian Grand Prix
2419,224,6,4.0,2,2,0,1996,1,1,Australian Grand Prix
2420,224,22,3.0,3,3,0,1996,1,1,Australian Grand Prix
2421,224,1,2.0,4,4,0,1996,1,1,Australian Grand Prix
2422,224,25,1.0,5,5,0,1996,1,1,Australian Grand Prix
2423,224,27,0.0,6,6,0,1996,1,1,Australian Grand Prix
2424,224,15,0.0,7,7,0,1996,1,1,Australian Grand Prix
2425,224,29,0.0,8,8,0,1996,1,1,Australian Grand Prix
2426,225,3,26.0,1,1,2,1996,2,18,Brazilian Grand Prix
2427,225,6,8.0,3,3,0,1996,2,18,Brazilian Grand Prix
2428,225,22,9.0,2,2,0,1996,2,18,Brazilian Grand Prix
2429,225,1,5.0,4,4,0,1996,2,18,Brazilian Grand Prix
2430,225,25,3.0,5,5,0,1996,2,18,Brazilian Grand Prix
2431,225,27,1.0,6,6,0,1996,2,18,Brazilian Grand Prix
2432,225,15,0.0,7,7,0,1996,2,18,Brazilian Grand Prix
2433,225,29,0.0,8,8,0,1996,2,18,Brazilian Grand Prix
2434,225,18,0.0,9,9,0,1996,2,18,Brazilian Grand Prix
2435,225,28,0.0,10,10,0,1996,2,18,Brazilian Grand Prix
2436,225,17,0.0,11,11,0,1996,2,18,Brazilian Grand Prix
2437,226,3,42.0,1,1,3,1996,3,25,Argentine Grand Prix
2438,226,6,10.0,3,3,0,1996,3,25,Argentine Grand Prix
2439,226,22,13.0,2,2,0,1996,3,25,Argentine Grand Prix
2440,226,1,5.0,4,4,0,1996,3,25,Argentine Grand Prix
2441,226,25,3.0,6,6,0,1996,3,25,Argentine Grand Prix
2442,226,27,1.0,7,7,0,1996,3,25,Argentine Grand Prix
2443,226,15,0.0,9,9,0,1996,3,25,Argentine Grand Prix
2444,226,29,1.0,8,8,0,1996,3,25,Argentine Grand Prix
2445,226,18,0.0,11,11,0,1996,3,25,Argentine Grand Prix
2446,226,28,0.0,10,10,0,1996,3,25,Argentine Grand Prix
2447,226,17,3.0,5,5,0,1996,3,25,Argentine Grand Prix
2448,227,3,55.0,1,1,4,1996,4,20,European Grand Prix
2449,227,6,16.0,2,2,0,1996,4,20,European Grand Prix
2450,227,22,13.0,3,3,0,1996,4,20,European Grand Prix
2451,227,1,9.0,4,4,0,1996,4,20,European Grand Prix
2452,227,25,3.0,6,6,0,1996,4,20,European Grand Prix
2453,227,27,1.0,7,7,0,1996,4,20,European Grand Prix
2454,227,15,0.0,9,9,0,1996,4,20,European Grand Prix
2455,227,29,1.0,8,8,0,1996,4,20,European Grand Prix
2456,227,18,0.0,11,11,0,1996,4,20,European Grand Prix
2457,227,28,0.0,10,10,0,1996,4,20,European Grand Prix
2458,227,17,6.0,5,5,0,1996,4,20,European Grand Prix
2459,228,3,65.0,1,1,5,1996,5,21,San Marino Grand Prix
2460,228,6,25.0,2,2,0,1996,5,21,San Marino Grand Prix
2461,228,22,18.0,3,3,0,1996,5,21,San Marino Grand Prix
2462,228,1,9.0,4,4,0,1996,5,21,San Marino Grand Prix
2463,228,25,3.0,6,6,0,1996,5,21,San Marino Grand Prix
2464,228,27,1.0,7,7,0,1996,5,21,San Marino Grand Prix
2465,228,15,0.0,9,9,0,1996,5,21,San Marino Grand Prix
2466,228,29,1.0,8,8,0,1996,5,21,San Marino Grand Prix
2467,228,18,0.0,10,10,0,1996,5,21,San Marino Grand Prix
2468,228,28,0.0,11,11,0,1996,5,21,San Marino Grand Prix
2469,228,17,8.0,5,5,0,1996,5,21,San Marino Grand Prix
2470,229,3,65.0,1,1,5,1996,6,6,Monaco Grand Prix
2471,229,6,25.0,2,2,0,1996,6,6,Monaco Grand Prix
2472,229,22,18.0,3,3,0,1996,6,6,Monaco Grand Prix
2473,229,1,16.0,4,4,0,1996,6,6,Monaco Grand Prix
2474,229,25,5.0,8,8,0,1996,6,6,Monaco Grand Prix
2475,229,27,11.0,5,5,1,1996,6,6,Monaco Grand Prix
2476,229,15,7.0,7,7,0,1996,6,6,Monaco Grand Prix
2477,229,29,1.0,9,9,0,1996,6,6,Monaco Grand Prix
2478,229,18,0.0,10,10,0,1996,6,6,Monaco Grand Prix
2479,229,28,0.0,11,11,0,1996,6,6,Monaco Grand Prix
2480,229,17,8.0,6,6,0,1996,6,6,Monaco Grand Prix
2481,230,3,69.0,1,1,5,1996,7,4,Spanish Grand Prix
2482,230,6,35.0,2,2,1,1996,7,4,Spanish Grand Prix
2483,230,22,24.0,3,3,0,1996,7,4,Spanish Grand Prix
2484,230,1,18.0,4,4,0,1996,7,4,Spanish Grand Prix
2485,230,25,5.0,8,8,0,1996,7,4,Spanish Grand Prix
2486,230,27,12.0,5,5,1,1996,7,4,Spanish Grand Prix
2487,230,15,10.0,6,6,0,1996,7,4,Spanish Grand Prix
2488,230,29,1.0,9,9,0,1996,7,4,Spanish Grand Prix
2489,230,18,0.0,10,10,0,1996,7,4,Spanish Grand Prix
2490,230,28,0.0,11,11,0,1996,7,4,Spanish Grand Prix
2491,230,17,8.0,7,7,0,1996,7,4,Spanish Grand Prix
2492,231,3,85.0,1,1,6,1996,8,7,Canadian Grand Prix
2493,231,6,35.0,2,2,1,1996,8,7,Canadian Grand Prix
2494,231,22,28.0,3,3,0,1996,8,7,Canadian Grand Prix
2495,231,1,23.0,4,4,0,1996,8,7,Canadian Grand Prix
2496,231,25,5.0,8,8,0,1996,8,7,Canadian Grand Prix
2497,231,27,12.0,5,5,1,1996,8,7,Canadian Grand Prix
2498,231,15,10.0,6,6,0,1996,8,7,Canadian Grand Prix
